,Country Name,Country Code,Year,Life Expectancy
2585,Turks and Caicos Islands,TCA,2023,78.008
2586,Tuvalu,TUV,2023,67.105
2587,Uganda,UGA,2023,68.252
2588,Ukraine,UKR,2023,73.422
2589,United Arab Emirates,ARE,2023,82.909
2590,United Kingdom,GBR,2023,81.23809756
2591,United States,USA,2023,78.38536585
2592,Uruguay,URY,2023,78.138
2593,Uzbekistan,UZB,2023,72.388
2594,Vanuatu,VUT,2023,71.477
2595,"Venezuela, RB",VEN,2023,72.514
2596,Viet Nam,VNM,2023,74.588
2597,Virgin Islands (U.S.),VIR,2023,80.5195122
2598,West Bank and Gaza,PSE,2023,65.17
2599,"Yemen, Rep.",YEM,2023,69.295
2600,Zambia,ZMB,2023,66.349
2601,Zimbabwe,ZWE,2023,62.775
2602,Africa Eastern and Southern,AFE,2023,65.14622792
2603,Africa Western and Central,AFW,2023,58.84748338
2604,Arab World,ARB,2023,72.44467836
2605,Caribbean small states,CSS,2023,73.171645
2606,Central Europe and the Baltics,CEB,2023,77.75803847
2607,Early-demographic dividend,EAR,2023,71.79624498
2608,East Asia & Pacific,EAS,2023,76.65720211
2609,East Asia & Pacific (excluding high income),EAP,2023,75.88068309
2610,East Asia & Pacific (IDA & IBRD countries),TEA,2023,75.90856436
2611,Euro area,EMU,2023,82.13789561
2612,Europe & Central Asia,ECS,2023,78.3912342
2613,Europe & Central Asia (excluding high income),ECA,2023,74.79014163
2614,Europe & Central Asia (IDA & IBRD countries),TEC,2023,74.69773248
2615,European Union,EUU,2023,81.42493295
2616,Heavily indebted poor countries (HIPC),HPC,2023,64.71824572
2617,High income,HIC,2023,80.14968026
2618,IBRD only,IBD,2023,74.51797646
2619,IDA & IBRD total,IBT,2023,71.99999282
2620,IDA blend,IDB,2023,62.46216433
2621,IDA only,IDX,2023,67.05759577
2622,IDA total,IDA,2023,65.45506608
2623,Late-demographic dividend,LTE,2023,77.12405374
2624,Latin America & Caribbean,LCN,2023,75.64352734
2625,Latin America & Caribbean (excluding high income),LAC,2023,75.36196581
2626,Latin America & the Caribbean (IDA & IBRD countries),TLA,2023,75.56992584
2627,Least developed countries: UN classification,LDC,2023,66.51962632
2628,Low & middle income,LMY,2023,71.88724009
2629,Low income,LIC,2023,65.03568342
2630,Lower middle income,LMC,2023,69.32824451
2631,"Middle East, North Africa, Afghanistan & Pakistan",MEA,2023,72.08383647
2632,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2023,71.27588499
2633,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2023,71.31945609
2634,Middle income,MIC,2023,72.72774433
2635,North America,NAC,2023,78.73045135
2636,Not classified,INX,2023,..
2637,OECD members,OED,2023,80.16297341
2638,Other small states,OSS,2023,73.58498154
2639,Pacific island small states,PSS,2023,69.2745949
2640,Post-demographic dividend,PST,2023,80.83426783
2641,Pre-demographic dividend,PRE,2023,62.16306037
2642,Small states,SST,2023,72.91304002
2643,South Asia,SAS,2023,72.32476488
2644,South Asia (IDA & IBRD),TSA,2023,72.32476488
2645,Sub-Saharan Africa,SSF,2023,62.60274065
2646,Sub-Saharan Africa (excluding high income),SSA,2023,62.60152104
2647,Sub-Saharan Africa (IDA & IBRD countries),TSS,2023,62.60274065
2648,Upper middle income,UMC,2023,75.91798644
2649,World,WLD,2023,73.33022303
2650,Afghanistan,AFG,2024,66.289
2651,Albania,ALB,2024,79.776
2652,Algeria,DZA,2024,76.475
2653,American Samoa,ASM,2024,72.992
2654,Andorra,AND,2024,84.188
2655,Angola,AGO,2024,64.805
2656,Antigua and Barbuda,ATG,2024,77.766
2657,Argentina,ARG,2024,77.543
2658,Armenia,ARM,2024,78.3195122
2659,Aruba,ABW,2024,76.5
2660,Australia,AUS,2024,83.05121951
2661,Austria,AUT,2024,81.99512195
2662,Azerbaijan,AZE,2024,74.576
2663,"Bahamas, The",BHS,2024,74.71
2664,Bahrain,BHR,2024,81.423
2665,Bangladesh,BGD,2024,74.93
2666,Barbados,BRB,2024,76.332
2667,Belarus,BLR,2024,74.36534146
2668,Belgium,BEL,2024,82.3
2669,Belize,BLZ,2024,73.739
2670,Benin,BEN,2024,60.961
2671,Bermuda,BMU,2024,82.49
2672,Bhutan,BTN,2024,73.262
2673,Bolivia,BOL,2024,68.739
2674,Bosnia and Herzegovina,BIH,2024,78.044
2675,Botswana,BWA,2024,69.293
2676,Brazil,BRA,2024,76.023
2677,British Virgin Islands,VGB,2024,77.431
2678,Brunei Darussalam,BRN,2024,75.501
2679,Bulgaria,BGR,2024,75.76097561
2680,Burkina Faso,BFA,2024,61.292
2681,Burundi,BDI,2024,63.818
2682,Cabo Verde,CPV,2024,76.224
2683,Cambodia,KHM,2024,70.817
2684,Cameroon,CMR,2024,63.968
2685,Canada,CAN,2024,82.10804878
2686,Cayman Islands,CYM,2024,80.54
2687,Central African Republic,CAF,2024,57.671
2688,Chad,TCD,2024,55.238
2689,Channel Islands,CHI,2024,81.2
2690,Chile,CHL,2024,81.359
2691,China,CHN,2024,78.017
2692,Colombia,COL,2024,77.913
2693,Comoros,COM,2024,67.023
2694,"Congo, Dem. Rep.",COD,2024,62.074
2695,"Congo, Rep.",COG,2024,66.001
2696,Costa Rica,CRI,2024,80.996
2697,Cote d'Ivoire,CIV,2024,62.11
2698,Croatia,HRV,2024,78.92926829
2699,Cuba,CUB,2024,78.264
2700,Curacao,CUW,2024,76.989
2701,Cyprus,CYP,2024,81.821
2702,Czechia,CZE,2024,79.97804878
2703,Denmark,DNK,2024,82.25365854
2704,Djibouti,DJI,2024,66.202
2705,Dominica,DMA,2024,71.294
2706,Dominican Republic,DOM,2024,73.868
2707,Ecuador,ECU,2024,77.579
2708,"Egypt, Arab Rep.",EGY,2024,71.806
2709,El Salvador,SLV,2024,72.302
2710,Equatorial Guinea,GNQ,2024,63.906
2711,Eritrea,ERI,2024,68.893
2712,Estonia,EST,2024,79.29512195
2713,Eswatini,SWZ,2024,64.264
2714,Ethiopia,ETH,2024,67.603
2715,Faroe Islands,FRO,2024,83.08324634
2716,Fiji,FJI,2024,67.463
2717,Finland,FIN,2024,82.33658537
2718,France,FRA,2024,82.9804878
2719,French Polynesia,PYF,2024,84.192
2720,Gabon,GAB,2024,68.511
2721,"Gambia, The",GMB,2024,66.057
2722,Georgia,GEO,2024,74.657
2723,Germany,DEU,2024,80.79268293
2724,Ghana,GHA,2024,65.695
2725,Gibraltar,GIB,2024,83.63
2726,Greece,GRC,2024,81.83902439
2727,Greenland,GRL,2024,70.27341463
2728,Grenada,GRD,2024,75.367
2729,Guam,GUM,2024,77.422
2730,Guatemala,GTM,2024,72.746
2731,Guinea,GIN,2024,60.904
2732,Guinea-Bissau,GNB,2024,64.254
2733,Guyana,GUY,2024,70.319
2734,Haiti,HTI,2024,65.119
2735,Honduras,HND,2024,73.044
2736,"Hong Kong SAR, China",HKG,2024,85.39268293
2737,Hungary,HUN,2024,76.72439024
2738,Iceland,ISL,2024,82.8097561
2739,India,IND,2024,72.235
2740,Indonesia,IDN,2024,71.288
2741,"Iran, Islamic Rep.",IRN,2024,77.854
2742,Iraq,IRQ,2024,72.424
2743,Ireland,IRL,2024,83.0097561
2744,Isle of Man,IMN,2024,81.091
2745,Israel,ISR,2024,83.19756098
2746,Italy,ITA,2024,83.95121951
2747,Jamaica,JAM,2024,71.606
2748,Japan,JPN,2024,84.03634146
2749,Jordan,JOR,2024,77.981
2750,Kazakhstan,KAZ,2024,74.531
2751,Kenya,KEN,2024,63.834
2752,Kiribati,KIR,2024,66.6
2753,"Korea, Dem. People's Rep.",PRK,2024,73.743
2754,"Korea, Rep.",KOR,2024,83.62926829
2755,Kosovo,XKX,2024,78.222
2756,Kuwait,KWT,2024,84.5804878
2757,Kyrgyz Republic,KGZ,2024,72.4
2758,Lao PDR,LAO,2024,69.225
2759,Latvia,LVA,2024,76.42926829
2760,Lebanon,LBN,2024,77.945
2761,Lesotho,LSO,2024,57.798
2762,Liberia,LBR,2024,62.324
2763,Libya,LBY,2024,71.121
2764,Liechtenstein,LIE,2024,84.2
2765,Lithuania,LTU,2024,77.19512195
2766,Luxembourg,LUX,2024,83.19512195
2767,"Macao SAR, China",MAC,2024,83.33170732
2768,Madagascar,MDG,2024,63.835
2769,Malawi,MWI,2024,67.561
2770,Malaysia,MYS,2024,76.821
2771,Maldives,MDV,2024,81.285
2772,Mali,MLI,2024,60.675
2773,Malta,MLT,2024,82.95609756
2774,Marshall Islands,MHL,2024,67.075
2775,Mauritania,MRT,2024,68.713
2776,Mauritius,MUS,2024,73.78902439
2777,Mexico,MEX,2024,75.264
2778,"Micronesia, Fed. Sts.",FSM,2024,67.357
2779,Moldova,MDA,2024,71.332
2780,Monaco,MCO,2024,86.497
2781,Mongolia,MNG,2024,72.39804878
2782,Montenegro,MNE,2024,77.8902439
2783,Morocco,MAR,2024,75.493
2784,Mozambique,MOZ,2024,63.797
2785,Myanmar,MMR,2024,67.095
2786,Namibia,NAM,2024,67.516
2787,Nauru,NRU,2024,62.279
2788,Nepal,NPL,2024,70.636
2789,Netherlands,NLD,2024,81.96585366
2790,New Caledonia,NCL,2024,78.921
2791,New Zealand,NZL,2024,82.0097561
2792,Nicaragua,NIC,2024,75.1
2793,Niger,NER,2024,61.433
2794,Nigeria,NGA,2024,54.635
2795,North Macedonia,MKD,2024,76.61658537
2796,Northern Mariana Islands,MNP,2024,78.947
2797,Norway,NOR,2024,83.16097561
2798,Oman,OMN,2024,80.246
2799,Pakistan,PAK,2024,67.799
2800,Palau,PLW,2024,69.383
2801,Panama,PAN,2024,79.775
2802,Papua New Guinea,PNG,2024,66.256
2803,Paraguay,PRY,2024,73.982
2804,Peru,PER,2024,77.941
2805,Philippines,PHL,2024,69.946
2806,Poland,POL,2024,78.4097561
2807,Portugal,PRT,2024,82.38292683
2808,Puerto Rico (US),PRI,2024,81.902
2809,Qatar,QAT,2024,82.522
2810,Romania,ROU,2024,76.45853659
2811,Russian Federation,RUS,2024,73.4404878
2812,Rwanda,RWA,2024,68.017
2813,Samoa,WSM,2024,71.826
2814,San Marino,SMR,2024,85.817
2815,Sao Tome and Principe,STP,2024,69.905
2816,Saudi Arabia,SAU,2024,78.982
2817,Senegal,SEN,2024,68.924
2818,Serbia,SRB,2024,75.96829268
2819,Seychelles,SYC,2024,76.29512195
2820,Sierra Leone,SLE,2024,61.964
2821,Singapore,SGP,2024,83.34634146
2822,Sint Maarten (Dutch part),SXM,2024,76.528
2823,Slovak Republic,SVK,2024,78.37073171
2824,Slovenia,SVN,2024,82.28536585
2825,Solomon Islands,SLB,2024,70.694
2826,"Somalia, Fed. Rep.",SOM,2024,58.967
2827,South Africa,ZAF,2024,66.312
2828,South Sudan,SSD,2024,57.738
2829,Spain,ESP,2024,83.88780488
2830,Sri Lanka,LKA,2024,77.672
2831,St. Kitts and Nevis,KNA,2024,72.281
2832,St. Lucia,LCA,2024,72.846
2833,St. Martin (French part),MAF,2024,80.438
2834,St. Vincent and the Grenadines,VCT,2024,71.382
2835,Sudan,SDN,2024,66.521
2836,Suriname,SUR,2024,73.757
2837,Sweden,SWE,2024,84.06341463
2838,Switzerland,CHE,2024,84.40731707
2839,Syrian Arab Republic,SYR,2024,72.56
2840,Tajikistan,TJK,2024,71.927
2841,Tanzania,TZA,2024,67.212
2842,Thailand,THA,2024,76.564
2843,Timor-Leste,TLS,2024,67.904
2844,Togo,TGO,2024,62.935
2845,Tonga,TON,2024,73.07
2846,Trinidad and Tobago,TTO,2024,73.617
2847,Tunisia,TUN,2024,76.711
2848,Turkiye,TUR,2024,77.421
2849,Turkmenistan,TKM,2024,70.201
2850,Turks and Caicos Islands,TCA,2024,78.181
2851,Tuvalu,TUV,2024,67.259
2852,Uganda,UGA,2024,68.487
2853,Ukraine,UKR,2024,74.692
2854,United Arab Emirates,ARE,2024,83.069
2855,United Kingdom,GBR,2024,81.38685366
2856,United States,USA,2024,78.8902439
2857,Uruguay,URY,2024,78.287
2858,Uzbekistan,UZB,2024,72.528
2859,Vanuatu,VUT,2024,71.654
2860,"Venezuela, RB",VEN,2024,72.673
2861,Viet Nam,VNM,2024,74.736
2862,Virgin Islands (U.S.),VIR,2024,80.77073171
2863,West Bank and Gaza,PSE,2024,69.213
2864,"Yemen, Rep.",YEM,2024,69.439
2865,Zambia,ZMB,2024,66.528
2866,Zimbabwe,ZWE,2024,63.064
2867,Africa Eastern and Southern,AFE,2024,65.34993047
2868,Africa Western and Central,AFW,2024,59.04153801
2869,Arab World,ARB,2024,72.72180503
2870,Caribbean small states,CSS,2024,73.31266713
2871,Central Europe and the Baltics,CEB,2024,77.91809515
2872,Early-demographic dividend,EAR,2024,72.00811907
2873,East Asia & Pacific,EAS,2024,76.73789372
2874,East Asia & Pacific (excluding high income),EAP,2024,75.95931617
2875,East Asia & Pacific (IDA & IBRD countries),TEA,2024,75.98695662
2876,Euro area,EMU,2024,82.24687003
2877,Europe & Central Asia,ECS,2024,78.59761619
2878,Europe & Central Asia (excluding high income),ECA,2024,75.142279
2879,Europe & Central Asia (IDA & IBRD countries),TEC,2024,74.96545573
2880,European Union,EUU,2024,81.56084661
2881,Heavily indebted poor countries (HIPC),HPC,2024,64.92039789
2882,High income,HIC,2024,80.39387479
2883,IBRD only,IBD,2024,74.67287464
2884,IDA & IBRD total,IBT,2024,72.13413611
2885,IDA blend,IDB,2024,62.61994079
2886,IDA only,IDX,2024,67.24629312
2887,IDA total,IDA,2024,65.63666281
2888,Late-demographic dividend,LTE,2024,77.23296595
2889,Latin America & Caribbean,LCN,2024,75.81791
2890,Latin America & Caribbean (excluding high income),LAC,2024,75.53620049
2891,Latin America & the Caribbean (IDA & IBRD countries),TLA,2024,75.74473055
2892,Least developed countries: UN classification,LDC,2024,66.70904462
2893,Low & middle income,LMY,2024,72.0240127
2894,Low income,LIC,2024,65.23684807
2895,Lower middle income,LMC,2024,69.52434275
2896,"Middle East, North Africa, Afghanistan & Pakistan",MEA,2024,72.3150125
2897,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2024,71.48718638
2898,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2024,71.50352055
2899,Middle income,MIC,2024,72.87260738
2900,North America,NAC,2024,79.2390403
2901,Not classified,INX,2024,..
2902,OECD members,OED,2024,80.39857051
2903,Other small states,OSS,2024,73.81379602
2904,Pacific island small states,PSS,2024,69.44035694
2905,Post-demographic dividend,PST,2024,81.11240651
2906,Pre-demographic dividend,PRE,2024,62.35374423
2907,Small states,SST,2024,73.11152725
2908,South Asia,SAS,2024,72.55996145
2909,South Asia (IDA & IBRD),TSA,2024,72.55996145
2910,Sub-Saharan Africa,SSF,2024,62.80368177
2911,Sub-Saharan Africa (excluding high income),SSA,2024,62.80241241
2912,Sub-Saharan Africa (IDA & IBRD countries),TSS,2024,62.80368177
2913,Upper middle income,UMC,2024,76.0451248
2914,World,WLD,2024,73.48181842
